spm_resources_pp_decile,state,net_per_dollar_ca_state,funding,current_resources,monthly_ca,net_chg,pct_chg
9,New Jersey,-0.6318580111882477,state,107345.39656535858,175,-1326.90182349532,-1.2361050086460106
9,New Mexico,-0.68914370524137,federal,85356.429594348,175,-1447.2017810068771,-1.6954806894859924
9,New Mexico,-0.7464413931359863,state,85356.429594348,175,-1567.5269255855712,-1.8364485640216694
9,New York,-0.733932358472181,federal,93540.76595414037,175,-1541.25795279158,-1.6476858373676377
9,New York,-0.6349440331413061,state,93540.76595414037,175,-1333.3824695967428,-1.4254560094691247
9,North Carolina,-0.6973158722561088,federal,92173.56152186266,175,-1464.3633317378285,-1.5887021262496144
9,North Carolina,-0.7274684106507795,state,92173.56152186266,175,-1527.683662366637,-1.6573989733534227
9,North Dakota,-0.6607062528293338,federal,87820.61707649846,175,-1387.483130941601,-1.5799059231535546
9,North Dakota,-0.6912004546532213,state,87820.61707649846,175,-1451.5209547717648,-1.6528248184676035
9,Ohio,-0.696889594619745,federal,92971.9418433848,175,-1463.4681487014645,-1.574096571164168
9,Ohio,-0.6870067291264709,state,92971.9418433848,175,-1442.714131165589,-1.5517736884488251
9,Oklahoma,-0.7223969260445202,federal,89377.29138785088,175,-1517.0335446934926,-1.6973366737087134
9,Oklahoma,-0.8587794777426841,state,89377.29138785088,175,-1803.4369032596367,-2.0177797685025607
9,Oregon,-0.7247107079973456,federal,90436.00990927874,175,-1521.8924867944258,-1.6828390464386018
9,Oregon,-0.6537671420672468,state,90436.00990927874,175,-1372.9109983412184,-1.5181021362159386
9,Pennsylvania,-0.7166448567893506,federal,96437.01298327945,175,-1504.9541992576364,-1.5605566293499469
9,Pennsylvania,-0.6448362898319552,state,96437.01298327945,175,-1354.1562086471058,-1.4041872168748049
9,Rhode Island,-0.7543771138977955,federal,94742.79634527315,175,-1584.1919391853705,-1.6720975106245195
9,Rhode Island,-0.6445454303427878,state,94742.79634527315,175,-1353.5454037198542,-1.4286525793339477
9,South Carolina,-0.6900146377758288,federal,89171.36883335676,175,-1449.0307393292405,-1.6249955095308515
9,South Carolina,-0.6778227088154664,state,89171.36883335676,175,-1423.4276885124793,-1.5962833218054302
9,South Dakota,-0.6555574153486468,federal,88286.12766186574,175,-1376.6705722321583,-1.559328298444328
9,South Dakota,-0.7360257869152775,state,88286.12766186574,175,-1545.6541525220828,-1.7507327520829885
9,Tennessee,-0.6833668421063851,federal,94584.23629656705,175,-1435.0703684234088,-1.5172405303604435
9,Tennessee,-0.656246414445291,state,94584.23629656705,175,-1378.117470335111,-1.4570265874051678
9,Texas,-0.6838007424232767,federal,97901.25044263827,175,-1435.981559088881,-1.4667652891014331
9,Texas,-0.817682264839995,state,97901.25044263827,175,-1717.1327561639894,-1.753943640556544
9,Utah,-0.7652327754316127,federal,104028.71435180953,175,-1606.9888284063868,-1.5447550596192041
9,Utah,-1.072609724164059,state,104028.71435180953,175,-2252.480420744524,-2.165248734235985
9,Vermont,-0.7628383272331125,federal,92995.1703265072,175,-1601.9604871895363,-1.7226276177193214
9,Vermont,-0.6224827531341225,state,92995.1703265072,175,-1307.2137815816573,-1.405679216449643
9,Virginia,-0.7490967903019199,federal,99880.94434316123,175,-1573.1032596340317,-1.574978360466153
9,Virginia,-0.7579516224722547,state,99880.94434316123,175,-1591.6984071917348,-1.5935956729875644
9,Washington,-0.6860345479646661,federal,99015.7608385212,175,-1440.6725507257988,-1.4549931632351991
9,Washington,-0.7016139697284882,state,99015.7608385212,175,-1473.3893364298253,-1.488035161223158
9,West Virginia,-0.7450973038838523,federal,91074.03408435799,175,-1564.7043381560898,-1.7180575713894157
9,West Virginia,-0.6921206613913811,state,91074.03408435799,175,-1453.4533889219003,-1.5959031611311174
9,Wisconsin,-0.6773879988531188,federal,88122.4390347445,175,-1422.5147975915495,-1.6142480997725075
9,Wisconsin,-0.6740446762056772,state,88122.4390347445,175,-1415.493820031922,-1.6062808015037213
9,Wyoming,-0.6535135016611351,federal,88015.08571116446,175,-1372.3783534883837,-1.5592535556825589
9,Wyoming,-0.7995295803414837,state,88015.08571116446,175,-1679.0121187171158,-1.9076412925700734
10,Alabama,-1.7668604888099333,federal,172430.0002690325,175,-3710.40702650086,-2.1518337996356367
10,Alabama,-1.721612327369994,state,172430.0002690325,175,-3615.385887476987,-2.096726719153344
10,Alaska,-1.473969603589597,federal,159454.16032739385,175,-3095.336167538154,-1.9412075302285996
10,Alaska,-2.0301745940504907,state,159454.16032739385,175,-4263.366647506031,-2.673725563981785
10,Arizona,-1.6196993695924733,federal,170395.3343100563,175,-3401.368676144194,-1.9961630345787316
10,Arizona,-1.9316970585486886,state,170395.3343100563,175,-4056.563822952246,-2.380677757039289
10,Arkansas,-1.7416316612635803,federal,172355.95564636964,175,-3657.4264886535184,-2.1220192101499658
10,Arkansas,-1.8374699371206904,state,172355.95564636964,175,-3858.68686795345,-2.238789401551339
10,California,-1.835014081740747,federal,174739.65963627325,175,-3853.529571655569,-2.205297629443039
10,California,-1.8787382275979023,state,174739.65963627325,175,-3945.3502779555947,-2.2578447767198244
10,Colorado,-1.654370808715225,federal,169048.327649576,175,-3474.1786983019724,-2.05513934778679
10,Colorado,-1.5299014317419508,state,169048.327649576,175,-3212.7930066580966,-1.9005174741024151
10,Connecticut,-1.958972401294371,federal,188276.0234307932,175,-4113.842042718179,-2.1850058057075716
10,Connecticut,-1.430213401558189,state,188276.0234307932,175,-3003.4481432721973,-1.5952366576173251
10,Delaware,-1.9413506031091052,federal,187108.23986798967,175,-4076.836266529121,-2.1788651688484957
10,Delaware,-1.5925147987670263,state,187108.23986798967,175,-3344.281077410755,-1.7873510433160202
10,District of Columbia,-1.6791700103419633,federal,155140.55325864255,175,-3526.257021718123,-2.2729434359044243
10,District of Columbia,-0.9799553604305237,state,155140.55325864255,175,-2057.9062569041,-1.3264786116066387
10,Florida,-1.7651595173469032,federal,179804.95553638585,175,-3706.834986428497,-2.061586665045153
10,Florida,-1.61399090649702,state,179804.95553638585,175,-3389.380903643742,-1.8850319745263402
10,Georgia,-1.7550554833009373,federal,173868.10321398705,175,-3685.616514931968,-2.119777260350002
10,Georgia,-1.9659722471877183,state,173868.10321398705,175,-4128.541719094209,-2.374525081241056
10,Hawaii,-1.7004725290092138,federal,167365.36499239932,175,-3570.9923109193487,-2.1336507174477353
10,Hawaii,-1.6122779031067596,state,167365.36499239932,175,-3385.783596524195,-2.0229894020653294
10,Idaho,-1.81424421387953,federal,176907.9740353113,175,-3809.9128491470133,-2.153612843017774
10,Idaho,-2.049057720829567,state,176907.9740353113,175,-4303.02121374209,-2.432350060649723
10,Illinois,-1.844544376269908,federal,179687.4112069361,175,-3873.543190166807,-2.155712058039425
10,Illinois,-1.6710730002586303,state,179687.4112069361,175,-3509.2533005431237,-1.9529767149362007
10,Indiana,-1.6284711883401692,federal,163319.8422295816,175,-3419.7894955143556,-2.0939216257061384
10,Indiana,-1.7409541182592485,state,163319.8422295816,175,-3656.003648344422,-2.238554482072737
10,Iowa,-1.5703774326871496,federal,160777.4098969663,175,-3297.7926086430143,-2.0511542080174037
10,Iowa,-1.6711288207373869,state,160777.4098969663,175,-3509.3705235485127,-2.182751000776466
10,Kansas,-1.7561211754221686,federal,180840.45111674763,175,-3687.854468386554,-2.0392862579212077
10,Kansas,-1.8552982371654578,state,180840.45111674763,175,-3896.1262980474617,-2.1544550867837566
10,Kentucky,-2.0380593428547717,federal,201454.74044397555,175,-4279.92461999502,-2.1245092622604553
10,Kentucky,-2.0261493901136625,state,201454.74044397555,175,-4254.913719238692,-2.1120941159595
10,Louisiana,-1.7559173814628544,federal,177369.20577491657,175,-3687.426501071994,-2.078955298334807
10,Louisiana,-2.0052027405667388,state,177369.20577491657,175,-4210.925755190151,-2.3741019399578644
10,Maine,-1.4409967866071405,federal,140824.4261723301,175,-3026.093251874995,-2.148841173456581
10,Maine,-1.2845827742384481,state,140824.4261723301,175,-2697.623825900741,-1.9155936929574962
10,Maryland,-1.8028542644145733,federal,169180.96826759336,175,-3785.993955270604,-2.2378367933692767
10,Maryland,-1.5386290135979668,state,169180.96826759336,175,-3231.12092855573,-1.9098607613151082
10,Massachusetts,-1.827310617499943,federal,182292.82914808983,175,-3837.35229674988,-2.1050484073800386
10,Massachusetts,-1.365129887707452,state,182292.82914808983,175,-2866.772764185649,-1.572619601979384
10,Michigan,-1.699353246227613,federal,172978.9973258503,175,-3568.6418170779875,-2.06304919802231
10,Michigan,-1.600054551345819,state,172978.9973258503,175,-3360.11455782622,-1.9424985748394543
10,Minnesota,-1.5636417064358576,federal,165682.74337811972,175,-3283.647583515301,-1.9818887088448247
10,Minnesota,-1.5829731262810012,state,165682.74337811972,175,-3324.2435651901023,-2.006390947790828
10,Mississippi,-1.587718299153707,federal,161343.73487755063,175,-3334.2084282227847,-2.0665248828863616
10,Mississippi,-2.0161448729226774,state,161343.73487755063,175,-4233.904233137622,-2.624151620359402
10,Missouri,-1.6064090056567815,federal,163274.75742907892,175,-3373.458911879241,-2.0661239771521682
10,Missouri,-1.7189887245530382,state,163274.75742907892,175,-3609.8763215613803,-2.2109212583760165
10,Montana,-1.563422307105146,federal,159033.48470839456,175,-3283.186844920807,-2.06446261989473
10,Montana,-1.5585270135167648,state,159033.48470839456,175,-3272.906728385206,-2.0579984991125873
10,Nebraska,-1.6538390528823534,federal,165041.7621671441,175,-3473.062011052942,-2.104353446938866
10,Nebraska,-1.8434874932470353,state,165041.7621671441,175,-3871.3237358187744,-2.3456631127690803
10,Nevada,-1.637844757528112,federal,167111.47971136638,175,-3439.4739908090355,-2.058191332366674
10,Nevada,-1.7410860481738757,state,167111.47971136638,175,-3656.280701165139,-2.1879291042603644
10,New Hampshire,-1.6525521652071602,federal,167253.84574975874,175,-3470.3595469350366,-2.074905680869848
10,New Hampshire,-1.3291875313932324,state,167253.84574975874,175,-2791.2938159257883,-1.6688966423540756
10,New Jersey,-1.889267760851758,federal,184422.92055157034,175,-3967.462297788692,-2.1512848218230376
10,New Jersey,-1.584138579723714,state,184422.92055157034,175,-3326.691017419799,-1.8038381603926255
10,New Mexico,-1.8538365002155712,federal,171493.79893061842,175,-3893.0566504526996,-2.270085959217523
10,New Mexico,-2.0625489056202877,state,171493.79893061842,175,-4331.352701802604,-2.5256614109732025
10,New York,-1.954066176981017,federal,180183.9654001173,175,-4103.538971660136,-2.277416285376892
10,New York,-1.6905944495252598,state,180183.9654001173,175,-3550.2483440030455,-1.9703464379415496
10,North Carolina,-1.6697243831340327,federal,166360.0655942077,175,-3506.421204581469,-2.107730116634166
10,North Carolina,-1.7429289862546475,state,166360.0655942077,175,-3660.1508711347597,-2.200137910538428
10,North Dakota,-1.5004220160374795,federal,163416.92149625998,175,-3150.886233678707,-1.9281272739866289
10,North Dakota,-1.551520083920478,state,163416.92149625998,175,-3258.1921762330035,-1.9937911853929835
10,Ohio,-1.6908651255749532,federal,169852.59049084148,175,-3550.8167637074016,-2.09052847145058
10,Ohio,-1.6874875866390477,state,169852.59049084148,175,-3543.723931942,-2.0863525965081346
10,Oklahoma,-1.4819069839096846,federal,155688.8478509232,175,-3112.0046662103377,-1.9988616456267805
10,Oklahoma,-1.9383338511725627,state,155688.8478509232,175,-4070.5010874623817,-2.61451037993422
10,Oregon,-1.76456202372296,federal,167931.9953695416,175,-3705.580249818216,-2.2065957363657396
10,Oregon,-1.5716497434834782,state,167931.9953695416,175,-3300.464461315304,-1.9653577354645786
10,Pennsylvania,-1.913517630768062,federal,185036.55128424065,175,-4018.38702461293,-2.171672027349967
10,Pennsylvania,-1.740227103727572,state,185036.55128424065,175,-3654.476917827901,-1.9750027183624606
10,Rhode Island,-1.8317722125103229,federal,182006.53516578412,175,-3846.721646271678,-2.1135074313500986
10,Rhode Island,-1.579317776977225,state,182006.53516578412,175,-3316.5673316521725,-1.822224311138726
10,South Carolina,-1.823580627915941,federal,174336.57080476324,175,-3829.519318623476,-2.1966242085328695
10,South Carolina,-1.7200111697976483,state,174336.57080476324,175,-3612.0234565750616,-2.0718679046521506
10,South Dakota,-1.744153049302624,federal,175755.12201123225,175,-3662.7214035355105,-2.083991272414486
10,South Dakota,-1.9315823705479596,state,175755.12201123225,175,-4056.3229781507152,-2.3079401224457525
10,Tennessee,-1.880770857071937,federal,190171.50669858218,175,-3949.6187998510677,-2.076872013277536
10,Tennessee,-1.8093366743355106,state,190171.50669858218,175,-3799.6070161045723,-1.9979896473801773
10,Texas,-1.8315821474233058,federal,188708.29289953577,175,-3846.3225095889425,-2.0382371386490377
10,Texas,-2.2105141692217156,state,188708.29289953577,175,-4642.079755365603,-2.459923559287851
10,Utah,-1.9674484191911397,federal,189905.1198429874,175,-4131.6416803013935,-2.1756346978519665
10,Utah,-2.591332172700953,state,189905.1198429874,175,-5441.797562672002,-2.8655349403803614
10,Vermont,-1.5745795769307906,federal,158011.013202463,175,-3306.6171115546604,-2.0926497745557895
10,Vermont,-1.2765010940119166,state,158011.013202463,175,-2680.6522974250247,-1.696497125798596
10,Virginia,-1.727287250684241,federal,166328.153875839,175,-3627.303226436906,-2.180811331041781
10,Virginia,-1.6767908961167997,state,166328.153875839,175,-3521.260881845279,-2.1170564331964137
10,Washington,-1.6353647085565295,federal,178379.15108080485,175,-3434.265887968712,-1.9252619306462597
10,Washington,-1.5762787112024028,state,178379.15108080485,175,-3310.185293525046,-1.8557018987188412
10,West Virginia,-1.651825351273858,federal,159117.56989816573,175,-3468.833237675102,-2.1800441270534323
10,West Virginia,-1.6629317723284593,state,159117.56989816573,175,-3492.1567218897644,-2.1947021464221224
10,Wisconsin,-1.673754693564597,federal,176746.59704826333,175,-3514.884856485654,-1.9886577253455475
10,Wisconsin,-1.6282094337512765,state,176746.59704826333,175,-3419.2398108776806,-1.9345435035131144
10,Wyoming,-1.5415382960102781,federal,158749.84544045033,175,-3237.230421621584,-2.039202250962772
10,Wyoming,-1.798498094734636,state,158749.84544045033,175,-3776.8459989427356,-2.379117906202619
1,US,0.8527220946039862,federal,9343.35646606143,175,1790.716398668371,19.165664985307192
1,US,0.8469405569672084,state,9343.35646606143,175,1778.5751696311377,19.035719937386407
2,US,1.003821239194123,federal,27095.49475392001,175,2108.0246023076584,7.779981954389972
2,US,0.9965609676601492,state,27095.49475392001,175,2092.7780320863135,7.723712193089012
3,US,0.6023042197085824,federal,32350.90774650362,175,1264.838861388023,3.909747668594315
3,US,0.6029938186893523,state,32350.90774650362,175,1266.2870192476398,3.9142240742363588
4,US,0.4075299498851052,federal,39423.97477591593,175,855.812894758721,2.1707930253687566
4,US,0.4085236643431292,state,39423.97477591593,175,857.8996951205713,2.1760862520758852
5,US,0.22802791632129227,federal,48142.01082558324,175,478.85862427471375,0.9946793165944007
5,US,0.22023214649573353,state,48142.01082558324,175,462.4875076410404,0.9606734320188991
6,US,0.02330400204050231,federal,57264.26982880555,175,48.93840428505485,0.08546062742327581
6,US,0.02015435604359078,state,57264.26982880555,175,42.32414769154064,0.07391021978988091
7,US,-0.1980043536985553,federal,66255.45159666227,175,-415.8091427669661,-0.6275847990566156
7,US,-0.1898178667174751,state,66255.45159666227,175,-398.6175201066977,-0.6016373151198606
8,US,-0.4232311052110812,federal,76885.14437160216,175,-888.7853209432706,-1.155990963153536
8,US,-0.42471487119864904,state,76885.14437160216,175,-891.901229517163,-1.1600436427698122
9,US,-0.713810611014778,federal,95484.17776809838,175,-1499.002283131034,-1.5698959955141971
9,US,-0.7120721760393439,state,95484.17776809838,175,-1495.3515696826223,-1.5660726254713844
10,US,-1.7825868457070873,federal,176143.73051338881,175,-3743.432375984883,-2.1252146557100096
10,US,-1.765694577743325,state,176143.73051338881,175,-3707.9586132609825,-2.105075555317104
1,Alabama,0.8675484190722393,federal,9531.187959746856,200,2082.1162057733745,21.845295828461182
1,Alabama,0.8128028220213237,state,9531.187959746856,200,1950.726772851177,20.46677477235469
1,Alaska,1.068615378706274,federal,8956.842221574785,200,2564.6769088950577,28.63371761442213
1,Alaska,1.0297901033766443,state,8956.842221574785,200,2471.4962481039465,27.59338823844337
1,Arizona,1.0461164086020014,federal,11604.182037531511,200,2510.679380644803,21.63598754763145
1,Arizona,1.0461764189919587,state,11604.182037531511,200,2510.8234055807006,21.637228694447586
1,Arkansas,0.7996417185238213,federal,9568.528041530988,200,1919.140124457171,20.05679573835584
1,Arkansas,0.6350500654397702,state,9568.528041530988,200,1524.1201570554483,15.928470402555096
1,California,0.8814241911103196,federal,10114.209715131414,200,2115.418058664767,20.915307456004058
1,California,0.8742621886143935,state,10114.209715131414,200,2098.2292526745446,20.745360357077413
1,Colorado,0.7482356120535429,federal,6563.13417736585,200,1795.765468928503,27.36140112937998
1,Colorado,0.82365963672083,state,6563.13417736585,200,1976.7831281299918,30.119498927010888
1,Connecticut,0.7997493593798097,federal,9627.724535536947,200,1919.3984625115434,19.936158906778452
1,Connecticut,0.8526100366497462,state,9627.724535536947,200,2046.264087959391,21.253870324253818
1,Delaware,0.6009814662121241,federal,5041.322481755169,200,1442.3555189090978,28.610657702003074
1,Delaware,0.8220703345779234,state,5041.322481755169,200,1972.9688029870163,39.13593724915044
1,District of Columbia,0.4352026994751142,federal,6024.217675046347,200,1044.4864787402742,17.338126460250102
1,District of Columbia,0.5695225098521316,state,6024.217675046347,200,1366.8540236451158,22.689319964431732
1,Florida,0.64531068822065,federal,7950.531342314293,200,1548.74565172956,19.479775439495857
1,Florida,0.5834165290531957,state,7950.531342314293,200,1400.1996697276697,17.61139739523485
1,Georgia,0.9173559034926438,federal,9168.708901572245,200,2201.6541683823452,24.01269570249751
1,Georgia,0.8297534342531376,state,9168.708901572245,200,1991.4082422075303,21.719614654425826
1,Hawaii,0.742213825451785,federal,8707.581858416544,200,1781.3131810842842,20.45703629375024
1,Hawaii,0.8729690668175752,state,8707.581858416544,200,2095.1257603621807,24.060936715020155
1,Idaho,0.8526638906433954,federal,8947.827116994024,200,2046.393337544149,22.870282480732868
1,Idaho,0.8239973403108919,state,8947.827116994024,200,1977.5936167461405,22.101383843125735
1,Illinois,0.8074511861305093,federal,9404.577727465541,200,1937.8828467132223,20.605740128594444
1,Illinois,0.857645672633601,state,9404.577727465541,200,2058.3496143206426,21.886677679417204
1,Indiana,1.0672760726226735,federal,10941.436535657942,200,2561.4625742944163,23.410660619806702
1,Indiana,1.0589701799594506,state,10941.436535657942,200,2541.5284319026814,23.228471175790187
1,Iowa,1.0059203210659076,federal,9062.397960058024,200,2414.208770558178,26.639845007895907
1,Iowa,1.1059693153327081,state,9062.397960058024,200,2654.3263567984995,29.289448206725016
1,Kansas,0.8829019400655175,federal,8678.3492015628,200,2118.9646561572417,24.41667887454515
1,Kansas,0.9615325984019625,state,8678.3492015628,200,2307.67823616471,26.59121202162668
1,Kentucky,0.7619938524301694,federal,9152.632672685228,200,1828.7852458324064,19.980974996299857
1,Kentucky,0.68659294985873,state,9152.632672685228,200,1647.8230796609519,18.00381528015052
1,Louisiana,0.96353656677976,federal,10165.54300648694,200,2312.487760271424,22.748295480091482
1,Louisiana,0.8644741010272818,state,10165.54300648694,200,2074.737842465476,20.409513206933692
1,Maine,0.7138280589037744,federal,9308.150605967347,200,1713.1873413690587,18.40523874066621
1,Maine,0.7315143843353922,state,9308.150605967347,200,1755.6345224049412,18.861260380546746
1,Maryland,0.5750179312383772,federal,7108.315738712529,200,1380.0430349721053,19.414486999448634
1,Maryland,0.6462449528579025,state,7108.315738712529,200,1550.987886858966,21.819344326703806
1,Massachusetts,0.512297714303278,federal,7394.347443397651,200,1229.5145143278671,16.62776227029594
1,Massachusetts,0.6110257530776392,state,7394.347443397651,200,1466.461807386334,19.832200455981074
1,Michigan,0.8373839603285801,federal,8732.9835868323,200,2009.7215047885923,23.012999907830753
1,Michigan,0.8570724481065803,state,8732.9835868323,200,2056.973875455793,23.554079255998182
1,Minnesota,0.9357904756329256,federal,11025.416424271792,200,2245.8971415190213,20.370179729219238
1,Minnesota,1.10581973054676,state,11025.416424271792,200,2653.967353312224,24.071357046158134
1,Mississippi,0.9360554111455125,federal,10554.980988506028,200,2246.53298674923,21.28410263548195
1,Mississippi,0.6819248254381146,state,10554.980988506028,200,1636.619581051475,15.505661098145902
1,Missouri,0.8472750251591687,federal,7899.313977550709,200,2033.460060382005,25.742236175963566
1,Missouri,0.8928925867606772,state,7899.313977550709,200,2142.942208225625,27.128206503953574
1,Montana,0.7400265300805315,federal,7777.733670523251,200,1776.0636721932758,22.83523385384563
1,Montana,0.7813551503635303,state,7777.733670523251,200,1875.2523608724728,24.11052422609264
1,Nebraska,1.1800275208197089,federal,10945.6856554675,200,2832.0660499673013,25.873811281549553
1,Nebraska,1.1754608605209078,state,10945.6856554675,200,2821.1060652501787,25.773680645040294
1,Nevada,0.8011892319826014,federal,9195.748067755816,200,1922.8541567582433,20.910252679720355
1,Nevada,0.7769154439916904,state,9195.748067755816,200,1864.597065580057,20.27673063508692
1,New Hampshire,0.566773645877328,federal,7384.867008815599,200,1360.2567501055873,18.41951586239531
1,New Hampshire,0.7074503960307381,state,7384.867008815599,200,1697.8809504737715,22.991354461047788
1,New Jersey,0.7692793495356264,federal,9085.545851284896,200,1846.2704388855034,20.32096330925896
1,New Jersey,0.8720501141034548,state,9085.545851284896,200,2092.9202738482913,23.035713077737714
1,New Mexico,0.987593917371552,federal,12657.183156204459,200,2370.225401691725,18.726326169419913
1,New Mexico,0.7985061553444188,state,12657.183156204459,200,1916.4147728266053,15.140926295968093
1,New York,0.8129350365172676,federal,8227.732266541578,200,1951.0440876414423,23.713023521383235
1,New York,0.8671484376886677,state,8227.732266541578,200,2081.1562504528024,25.294408994273095
1,North Carolina,0.7780120593869642,federal,9271.19602187974,200,1867.228942528714,20.14010854826185
1,North Carolina,0.6220318419763079,state,9271.19602187974,200,1492.8764207431389,16.10230672741679
1,North Dakota,0.8200702461545356,federal,8563.899556282793,200,1968.1685907708854,22.982154074039368
1,North Dakota,0.8377255525745914,state,8563.899556282793,200,2010.5413261790193,23.476937263982876
1,Ohio,0.9923248389915839,federal,10931.662450594438,200,2381.5796135798014,21.786069816401042
1,Ohio,1.0254281234570728,state,10931.662450594438,200,2461.0274962969747,22.512838348417443
1,Oklahoma,0.9860494649673937,federal,10864.887889151176,200,2366.518715921745,21.781345008490742
1,Oklahoma,0.9035477428152761,state,10864.887889151176,200,2168.5145827566625,19.958922769207504
1,Oregon,0.6964289583590341,federal,7432.906989632102,200,1671.4295000616817,22.486888405748914
1,Oregon,0.7401049316183886,state,7432.906989632102,200,1776.2518358841328,23.897135244148267
1,Pennsylvania,0.8510852547846766,federal,8335.413692769696,200,2042.6046114832238,24.505137798439684
1,Pennsylvania,0.9005940457708744,state,8335.413692769696,200,2161.4257098500984,25.93063511322734
1,Rhode Island,0.8968210259123265,federal,9294.69697527265,200,2152.3704621895836,23.156972926774152
1,Rhode Island,1.088454941188556,state,9294.69697527265,200,2612.2918588525345,28.10518584739451
1,South Carolina,0.856810369569946,federal,9145.378721767289,200,2056.3448869678705,22.485070870531366
1,South Carolina,0.7462669396383521,state,9145.378721767289,200,1791.040655132045,19.584105914270296
1,South Dakota,1.0412068525838354,federal,11393.909640179394,200,2498.896446201205,21.931861188271284
1,South Dakota,1.055298158265674,state,11393.909640179394,200,2532.7155798376175,22.228678827733273
1,Tennessee,0.7994905213148195,federal,9669.15148022495,200,1918.7772511555668,19.844318863757497
1,Tennessee,0.7691694473386487,state,9669.15148022495,200,1846.006673612757,19.0917132427613
1,Texas,0.9822607893348244,federal,10194.349205232349,200,2357.4258944035787,23.124829716384514
1,Texas,0.8831455424595331,state,10194.349205232349,200,2119.5493019028795,20.791413549135633
1,Utah,1.253118864426958,federal,10670.897574022305,200,3007.4852746246993,28.18399533649589
1,Utah,1.2445472316667179,state,10670.897574022305,200,2986.913356000123,27.99121006719804
1,Vermont,0.7507020343186929,federal,6228.379256629699,200,1801.684882364863,28.92702592648141
1,Vermont,0.7412214721820589,state,6228.379256629699,200,1778.9315332369415,28.561708591258093
1,Virginia,0.8797300371414244,federal,9839.676249072134,200,2111.3520891394187,21.457536159673097
1,Virginia,0.8920567931665812,state,9839.676249072134,200,2140.936303599795,21.758198637904187
1,Washington,0.7498217958685949,federal,7786.996738717598,200,1799.5723100846276,23.10996614570292
1,Washington,0.9256250318229533,state,7786.996738717598,200,2221.5000763750877,28.52832935359538
1,West Virginia,0.774906510724331,federal,9839.541182093788,200,1859.7756257383944,18.90104011275297
1,West Virginia,0.746453121466992,state,9839.541182093788,200,1791.4874915207808,18.207022648382925
1,Wisconsin,0.9828526013757134,federal,10237.918576669053,200,2358.846243301712,23.040291106409363
1,Wisconsin,1.0902229117254232,state,10237.918576669053,200,2616.5349881410157,25.557294371375196
1,Wyoming,0.8641338702720307,federal,7174.349169177063,200,2073.9212886528735,28.907448463241767
1,Wyoming,0.8137251726630952,state,7174.349169177063,200,1952.9404143914285,27.22115091333701
2,Alabama,0.8176072854194616,federal,24595.689555774214,200,1962.2574850067078,7.978054368254286
2,Alabama,0.9003654832496547,state,24595.689555774214,200,2160.8771597991713,8.785592918218763
2,Alaska,1.419723842265218,federal,31454.797410328916,200,3407.3372214365236,10.83248821153636
2,Alaska,1.3701255360408389,state,31454.797410328916,200,3288.3012864980133,10.454053299412518
2,Arizona,1.072133384296341,federal,28256.897863534636,200,2573.1201223112184,9.106166341181474
2,Arizona,1.0625233779347922,state,28256.897863534636,200,2550.0561070435015,9.02454373922742
2,Arkansas,0.8271838272898919,federal,23891.45263738806,200,1985.2411854957406,8.309420174765805
2,Arkansas,1.0304526923544441,state,23891.45263738806,200,2473.086461650666,10.351344052560869
2,California,1.0880133517599864,federal,29982.575698167755,200,2611.2320442239675,8.709165184842812
2,California,1.1032581108114667,state,29982.575698167755,200,2647.8194659475203,8.831194132895424
2,Colorado,0.9302739294738268,federal,26140.421739739297,200,2232.6574307371843,8.54101534002049
2,Colorado,0.8721293964211627,state,26140.421739739297,200,2093.1105514107903,8.007179732027021
2,Connecticut,0.8482307741451093,federal,26294.911858114483,200,2035.7538579482623,7.742006776569736
2,Connecticut,0.794447705842735,state,26294.911858114483,200,1906.6744940225642,7.2511157455512585
2,Delaware,1.0680078380287372,federal,29109.955263451633,200,2563.218811268969,8.805299726747304
2,Delaware,0.8387220523883837,state,29109.955263451633,200,2012.9329257321208,6.914929643534749
2,District of Columbia,0.942948270999639,federal,24815.420840480914,200,2263.0758503991333,9.119635185502966
2,District of Columbia,0.7548530100656196,state,24815.420840480914,200,1811.647224157487,7.300489626201228
2,Florida,0.8120552916682363,federal,24971.77904431344,200,1948.9327000037672,7.804540864090246
2,Florida,0.9100178242461819,state,24971.77904431344,200,2184.0427781908365,8.746043981548786
2,Georgia,1.0737088171182356,federal,27295.54967392928,200,2576.9011610837656,9.440737379782588
2,Georgia,1.23272603633425,state,27295.54967392928,200,2958.5424872022,10.838918880714038
2,Hawaii,1.2203167892203721,federal,33020.179092422375,200,2928.7602941288933,8.86960753886704
2,Hawaii,1.0736708129380084,state,33020.179092422375,200,2576.80995105122,7.803743110656109
2,Idaho,1.3243007072602686,federal,30433.01058841036,200,3178.3216974246448,10.443665072804292
2,Idaho,1.328713116543506,state,30433.01058841036,200,3188.9114797044144,10.478462097728938
2,Illinois,0.9975379689690603,federal,26841.132592087735,200,2394.0911255257447,8.919486229994178
2,Illinois,0.9530678210604213,state,26841.132592087735,200,2287.3627705450112,8.52185638105034
2,Indiana,1.0190185533481424,federal,26776.232028270835,200,2445.644528035542,9.133639585485312
2,Indiana,0.9768323056044804,state,26776.232028270835,200,2344.397533450753,8.755516948671103
2,Iowa,1.1362739450068757,federal,27779.380428660636,200,2727.057468016502,9.816840498008132
2,Iowa,0.9269464955205028,state,27779.380428660636,200,2224.6715892492066,8.00835567575856
